scope,district_id,category,period_date,platform,customers,ad_budget,campaign_rate,coupon_rate,flash_rate,joker_rate,daily_forecast,monthly_forecast,yearly_forecast,cancel_rate,return_rate,cancel_reasons_json,return_reasons_json,area_performance_score,area_rating,highest_rating,lowest_rating,avg_basket,avg_menu_price,avg_monthly_revenue,courier_fee,hourly_heatmap_json,negative_comment_total,negative_comment_rate,negative_avg_rating,platform_negative_distribution_json,rating_distribution_json,negative_word_cloud_json,courier_comparison_json
district,34-gaziosmanpaşa,Çorba,2026-05-01,Yemeksepeti,2952,69753,36.6,29.8,27.6,38.5,13366.36,155932.41,4500509.68,,,,,,,,,,,,,,,,,,,,
district,34-gaziosmanpaşa,Dondurma,2026-05-01,Uber Eats Trendyol Go,1678,79639,46.7,43.9,29.9,26.9,7662.08,339763.57,6933216.66,15.21,13.88,"[{""label"": ""Uzun bekleme"", ""percent"": 28.2, ""color"": ""#EE4444""}, {""label"": ""Yanlış ürün"", ""percent"": 11.6, ""color"": ""#A65EEA""}, {""label"": ""Lezzet"", ""percent"": 14.4, ""color"": ""#22CCEE""}, {""label"": ""Ürün stokta yok"", ""percent"": 15.2, ""color"": ""#66DD22""}, {""label"": ""Diğer"", ""percent"": 14.1, ""color"": ""#F99F1B""}]","[{""label"": ""Eksik Malzeme"", ""percent"": 24.7, ""color"": ""#EE4444""}, {""label"": ""Soğuk Geldi"", ""percent"": 22.6, ""color"": ""#A65EEA""}, {""label"": ""Yanlış Sipariş"", ""percent"": 36.5, ""color"": ""#22CCEE""}, {""label"": ""Ambalaj"", ""percent"": 13.5, ""color"": ""#F99F1B""}]",86.0,4.38,4.96,3.07,126.26,240.96,1343798,15,"[[90, 33, 63, 75, 78, 18, 89, 22, 16, 32, 88, 83, 96, 95, 60, 36, 34, 96, 55, 80, 77, 5, 44, 46], [74, 45, 48, 67, 51, 79, 77, 43, 93, 6, 73, 39, 27, 77, 98, 4, 57, 81, 59, 76, 85, 10, 92, 42], [49, 23, 70, 81, 73, 58, 5, 52, 12, 97, 10, 53, 46, 57, 62, 34, 33, 61, 100, 38, 51, 60, 9, 14], [55, 44, 22, 60, 57, 15, 32, 57, 88, 75, 12, 42, 79, 74, 11, 21, 49, 32, 85, 6, 69, 39, 28, 65], [96, 55, 82, 82, 24, 85, 82, 54, 41, 38, 42, 62, 67, 27, 45, 5, 72, 40, 90, 27, 34, 99, 22, 36], [26, 31, 42, 69, 4, 8, 39, 14, 62, 94, 20, 43, 18, 96, 46, 47, 35, 54, 80, 17, 45, 72, 47, 44], [62, 40, 78, 7, 53, 26, 67, 76, 52, 5, 24, 39, 25, 51, 61, 11, 34, 31, 32, 88, 22, 83, 47, 90]]",2956,20.82,2.27,"[{""platform_id"": 1, ""percent"": 17.9}, {""platform_id"": 2, ""percent"": 22.8}, {""platform_id"": 3, ""percent"": 59.3}]","[{""stars"": 5, ""percent"": 26.0, ""count"": 2387}, {""stars"": 4, ""percent"": 27.2, ""count"": 1875}, {""stars"": 3, ""percent"": 20.8, ""count"": 594}, {""stars"": 2, ""percent"": 15.6, ""count"": 2367}, {""stars"": 1, ""percent"": 21.6, ""count"": 1191}]","[{""text"": ""Az porsiyon"", ""weight"": 4}, {""text"": ""Soğuk"", ""weight"": 2}, {""text"": ""Yağlı"", ""weight"": 1}, {""text"": ""Tatsız"", ""weight"": 4}, {""text"": ""Lezzetsiz"", ""weight"": 3}, {""text"": ""Bayat"", ""weight"": 2}]","{""restaurant_courier"": {""fee"": 19, ""avg_cost"": 41.58, ""monthly_revenue"": 3216, ""churn_label"": ""ORTA""}, ""own_courier"": {""fee"": 0, ""avg_cost"": 26.31, ""monthly_revenue"": 1186550, ""churn_label"": ""DÜŞÜK""}}"
district,34-gaziosmanpaşa,Dondurma,2026-05-01,Getir,988,43539,42.1,36.8,43.0,34.6,6309.08,364609.47,7171064.09,,,,,,,,,,,,,,,,,,,,
district,34-gaziosmanpaşa,Dondurma,2026-05-01,Yemeksepeti,2122,34502,49.7,41.4,40.0,49.3,5332.21,207657.03,3784457.23,,,,,,,,,,,,,,,,,,,,
district,34-güngören,,2026-05-01,Uber Eats Trendyol Go,684,39796,38.3,43.8,32.2,29.6,4495.92,173804.92,5925193.31,7.12,5.87,"[{""label"": ""Uzun bekleme"", ""percent"": 11.1, ""color"": ""#EE4444""}, {""label"": ""Yanlış ürün"", ""percent"": 14.3, ""color"": ""#A65EEA""}, {""label"": ""Lezzet"", ""percent"": 9.5, ""color"": ""#22CCEE""}, {""label"": ""Ürün stokta yok"", ""percent"": 20.1, ""color"": ""#66DD22""}, {""label"": ""Diğer"", ""percent"": 6.7, ""color"": ""#F99F1B""}]","[{""label"": ""Eksik Malzeme"", ""percent"": 11.2, ""color"": ""#EE4444""}, {""label"": ""Soğuk Geldi"", ""percent"": 11.2, ""color"": ""#A65EEA""}, {""label"": ""Yanlış Sipariş"", ""percent"": 20.7, ""color"": ""#22CCEE""}, {""label"": ""Ambalaj"", ""percent"": 24.2, ""color"": ""#F99F1B""}]",86.2,4.06,4.69,3.02,120.86,234.49,1719803,23,"[[93, 67, 12, 69, 98, 51, 49, 80, 43, 4, 97, 61, 78, 83, 22, 33, 4, 40, 48, 97, 31, 21, 99, 33], [14, 53, 87, 84, 63, 63, 72, 13, 40, 46, 52, 41, 60, 97, 40, 35, 60, 5, 98, 19, 82, 41, 100, 49], [29, 90, 82, 93, 17, 14, 89, 61, 67, 58, 57, 95, 58, 47, 11, 48, 26, 88, 64, 86, 57, 12, 20, 7], [77, 24, 74, 15, 93, 86, 45, 65, 74, 11, 56, 88, 13, 96, 83, 11, 23, 20, 35, 12, 90, 18, 54, 65], [84, 74, 91, 60, 7, 53, 84, 65, 84, 58, 30, 46, 35, 21, 23, 29, 91, 66, 19, 73, 49, 78, 23, 13], [21, 52, 85, 70, 96, 40, 86, 69, 51, 57, 32, 67, 14, 14, 40, 23, 81, 43, 28, 6, 9, 7, 99, 35], [62, 47, 35, 76, 100, 72, 76, 93, 23, 35, 93, 93, 13, 30, 22, 37, 59, 48, 80, 88, 84, 68, 52, 52]]",1354,17.54,2.72,"[{""platform_id"": 1, ""percent"": 40.0}, {""platform_id"": 2, ""percent"": 48.8}, {""platform_id"": 3, ""percent"": 11.3}]","[{""stars"": 5, ""percent"": 12.6, ""count"": 1849}, {""stars"": 4, ""percent"": 23.3, ""count"": 2441}, {""stars"": 3, ""percent"": 25.2, ""count"": 1345}, {""stars"": 2, ""percent"": 16.8, ""count"": 646}, {""stars"": 1, ""percent"": 22.6, ""count"": 998}]","[{""text"": ""Kötü"", ""weight"": 1}, {""text"": ""Soğuk"", ""weight"": 4}, {""text"": ""Bayat"", ""weight"": 3}, {""text"": ""Az porsiyon"", ""weight"": 2}, {""text"": ""Yağlı"", ""weight"": 4}, {""text"": ""Eksik"", ""weight"": 4}]","{""restaurant_courier"": {""fee"": 24, ""avg_cost"": 28.68, ""monthly_revenue"": 6646, ""churn_label"": ""YÜKSEK""}, ""own_courier"": {""fee"": 0, ""avg_cost"": 38.07, ""monthly_revenue"": 1086715, ""churn_label"": ""DÜŞÜK""}}"
district,34-güngören,,2026-05-01,Getir,1091,51971,29.6,30.6,43.9,30.5,12885.78,212226.78,7750911.29,,,,,,,,,,,,,,,,,,,,
district,34-güngören,,2026-05-01,Yemeksepeti,1996,64082,34.8,43.6,32.7,36.7,8518.06,282233.71,5556546.42,,,,,,,,,,,,,,,,,,,,
district,34-güngören,Balık & Deniz Ürünleri,2026-05-01,Uber Eats Trendyol Go,2911,47909,29.0,30.6,41.0,32.2,8043.69,180078.43,4534135.21,17.51,6.78,"[{""label"": ""Uzun bekleme"", ""percent"": 29.0, ""color"": ""#EE4444""}, {""label"": ""Yanlış ürün"", ""percent"": 19.5, ""color"": ""#A65EEA""}, {""label"": ""Lezzet"", ""percent"": 24.4, ""color"": ""#22CCEE""}, {""label"": ""Ürün stokta yok"", ""percent"": 15.5, ""color"": ""#66DD22""}, {""label"": ""Diğer"", ""percent"": 12.7, ""color"": ""#F99F1B""}]","[{""label"": ""Eksik Malzeme"", ""percent"": 28.6, ""color"": ""#EE4444""}, {""label"": ""Soğuk Geldi"", ""percent"": 27.2, ""color"": ""#A65EEA""}, {""label"": ""Yanlış Sipariş"", ""percent"": 24.3, ""color"": ""#22CCEE""}, {""label"": ""Ambalaj"", ""percent"": 23.4, ""color"": ""#F99F1B""}]",91.7,4.5,4.88,3.85,165.32,148.69,785312,25,"[[93, 6, 82, 60, 78, 31, 36, 91, 38, 21, 13, 20, 77, 18, 42, 59, 88, 51, 4, 27, 22, 29, 41, 67], [63, 74, 92, 93, 89, 97, 93, 4, 40, 48, 67, 96, 76, 63, 21, 51, 18, 70, 41, 93, 87, 10, 62, 7], [30, 33, 87, 82, 71, 21, 15, 41, 61, 75, 91, 22, 35, 28, 60, 86, 97, 23, 92, 11, 76, 93, 94, 38], [44, 12, 95, 54, 66, 55, 97, 60, 5, 54, 29, 56, 84, 32, 89, 21, 70, 58, 29, 4, 18, 12, 21, 23], [7, 10, 96, 90, 70, 41, 68, 38, 20, 53, 36, 73, 30, 30, 100, 31, 58, 61, 90, 77, 52, 6, 69, 25], [92, 73, 81, 55, 67, 96, 98, 85, 14, 93, 30, 52, 5, 46, 85, 90, 36, 81, 40, 59, 80, 21, 7, 75], [51, 57, 39, 76, 95, 10, 18, 28, 22, 37, 83, 51, 15, 76, 31, 51, 10, 87, 4, 13, 17, 46, 41, 54]]",949,24.5,3.18,"[{""platform_id"": 1, ""percent"": 33.6}, {""platform_id"": 2, ""percent"": 39.2}, {""platform_id"": 3, ""percent"": 27.2}]","[{""stars"": 5, ""percent"": 27.7, ""count"": 622}, {""stars"": 4, ""percent"": 23.1, ""count"": 899}, {""stars"": 3, ""percent"": 18.3, ""count"": 1572}, {""stars"": 2, ""percent"": 24.7, ""count"": 1681}, {""stars"": 1, ""percent"": 17.8, ""count"": 373}]","[{""text"": ""Tatsız"", ""weight"": 1}, {""text"": ""Lezzetsiz"", ""weight"": 3}, {""text"": ""Yağlı"", ""weight"": 2}, {""text"": ""Bayat"", ""weight"": 1}, {""text"": ""Az porsiyon"", ""weight"": 3}, {""text"": ""Soğuk"", ""weight"": 4}]","{""restaurant_courier"": {""fee"": 27, ""avg_cost"": 42.87, ""monthly_revenue"": 5784, ""churn_label"": ""YÜKSEK""}, ""own_courier"": {""fee"": 0, ""avg_cost"": 35.31, ""monthly_revenue"": 1046211, ""churn_label"": ""DÜŞÜK""}}"
district,34-güngören,Balık & Deniz Ürünleri,2026-05-01,Getir,2639,61569,41.4,30.5,37.9,36.9,9038.9,238065.9,3249693.4,,,,,,,,,,,,,,,,,,,,
district,34-güngören,Balık & Deniz Ürünleri,2026-05-01,Yemeksepeti,672,60924,41.0,27.1,33.1,48.3,8195.76,261844.67,5435291.33,,,,,,,,,,,,,,,,,,,,
district,34-güngören,Börek,2026-05-01,Uber Eats Trendyol Go,2346,55973,31.6,26.8,43.5,25.9,13774.35,347577.46,6285289.78,13.1,10.28,"[{""label"": ""Uzun bekleme"", ""percent"": 22.3, ""color"": ""#EE4444""}, {""label"": ""Yanlış ürün"", ""percent"": 21.1, ""color"": ""#A65EEA""}, {""label"": ""Lezzet"", ""percent"": 9.1, ""color"": ""#22CCEE""}, {""label"": ""Ürün stokta yok"", ""percent"": 22.5, ""color"": ""#66DD22""}, {""label"": ""Diğer"", ""percent"": 13.7, ""color"": ""#F99F1B""}]","[{""label"": ""Eksik Malzeme"", ""percent"": 12.1, ""color"": ""#EE4444""}, {""label"": ""Soğuk Geldi"", ""percent"": 20.3, ""color"": ""#A65EEA""}, {""label"": ""Yanlış Sipariş"", ""percent"": 31.7, ""color"": ""#22CCEE""}, {""label"": ""Ambalaj"", ""percent"": 29.6, ""color"": ""#F99F1B""}]",82.9,4.05,4.54,3.49,179.19,181.66,1047105,21,"[[88, 29, 24, 56, 12, 64, 9, 96, 45, 7, 46, 72, 30, 51, 28, 36, 49, 86, 73, 12, 79, 48, 58, 45], [60, 94, 23, 73, 51, 35, 50, 34, 35, 78, 87, 79, 69, 24, 40, 24, 53, 55, 88, 22, 16, 63, 93, 65], [46, 75, 9, 12, 91, 46, 73, 38, 58, 58, 74, 66, 81, 30, 4, 29, 4, 23, 69, 47, 30, 24, 63, 26], [65, 100, 53, 59, 79, 75, 86, 32, 36, 44, 12, 85, 51, 98, 94, 11, 25, 44, 20, 70, 51, 42, 58, 17], [34, 4, 73, 63, 28, 4, 72, 76, 64, 20, 96, 5, 85, 62, 32, 75, 95, 25, 65, 64, 64, 62, 99, 100], [18, 19, 68, 41, 21, 44, 20, 92, 97, 65, 87, 68, 53, 29, 4, 81, 11, 5, 60, 14, 22, 13, 10, 22], [95, 39, 22, 28, 41, 90, 41, 66, 31, 90, 10, 48, 98, 88, 65, 92, 88, 61, 64, 16, 100, 83, 95, 58]]",992,28.56,2.87,"[{""platform_id"": 1, ""percent"": 28.2}, {""platform_id"": 2, ""percent"": 31.6}, {""platform_id"": 3, ""percent"": 40.2}]","[{""stars"": 5, ""percent"": 27.7, ""count"": 1389}, {""stars"": 4, ""percent"": 20.2, ""count"": 1616}, {""stars"": 3, ""percent"": 21.0, ""count"": 1432}, {""stars"": 2, ""percent"": 18.1, ""count"": 583}, {""stars"": 1, ""percent"": 17.1, ""count"": 1073}]","[{""text"": ""Lezzetsiz"", ""weight"": 1}, {""text"": ""Kötü"", ""weight"": 5}, {""text"": ""Geç"", ""weight"": 3}, {""text"": ""Soğuk"", ""weight"": 2}, {""text"": ""Yağlı"", ""weight"": 2}, {""text"": ""Bayat"", ""weight"": 3}]","{""restaurant_courier"": {""fee"": 19, ""avg_cost"": 44.73, ""monthly_revenue"": 6111, ""churn_label"": ""DÜŞÜK""}, ""own_courier"": {""fee"": 0, ""avg_cost"": 35.69, ""monthly_revenue"": 905810, ""churn_label"": ""ORTA""}}"
district,34-güngören,Börek,2026-05-01,Getir,1320,65518,29.6,41.8,36.6,44.0,6682.65,305941.74,3066425.97,,,,,,,,,,,,,,,,,,,,
district,34-güngören,Börek,2026-05-01,Yemeksepeti,587,43713,42.3,34.6,29.9,26.3,5254.19,273210.44,6202698.77,,,,,,,,,,,,,,,,,,,,
district,34-güngören,Çiğ Köfte,2026-05-01,Uber Eats Trendyol Go,968,25414,47.7,31.6,39.9,27.4,4761.67,327209.8,7547652.27,13.38,3.37,"[{""label"": ""Uzun bekleme"", ""percent"": 5.8, ""color"": ""#EE4444""}, {""label"": ""Yanlış ürün"", ""percent"": 15.0, ""color"": ""#A65EEA""}, {""label"": ""Lezzet"", ""percent"": 16.2, ""color"": ""#22CCEE""}, {""label"": ""Ürün stokta yok"", ""percent"": 22.9, ""color"": ""#66DD22""}, {""label"": ""Diğer"", ""percent"": 18.4, ""color"": ""#F99F1B""}]","[{""label"": ""Eksik Malzeme"", ""percent"": 26.9, ""color"": ""#EE4444""}, {""label"": ""Soğuk Geldi"", ""percent"": 28.2, ""color"": ""#A65EEA""}, {""label"": ""Yanlış Sipariş"", ""percent"": 37.9, ""color"": ""#22CCEE""}, {""label"": ""Ambalaj"", ""percent"": 27.3, ""color"": ""#F99F1B""}]",93.0,3.76,4.66,3.41,165.65,177.31,487189,20,"[[17, 40, 77, 55, 64, 76, 15, 36, 53, 35, 94, 68, 56, 85, 53, 40, 90, 34, 23, 6, 30, 15, 67, 92], [21, 88, 56, 58, 50, 22, 70, 22, 43, 54, 72, 46, 37, 79, 25, 96, 67, 89, 20, 41, 4, 9, 8, 92], [98, 90, 88, 22, 6, 73, 54, 89, 10, 15, 42, 89, 99, 52, 6, 44, 15, 79, 7, 75, 47, 39, 30, 22], [67, 18, 55, 87, 29, 97, 11, 86, 93, 96, 29, 34, 44, 57, 87, 31, 52, 80, 95, 29, 5, 15, 11, 11], [96, 8, 79, 10, 71, 80, 79, 34, 12, 74, 60, 70, 18, 97, 4, 43, 72, 9, 26, 71, 86, 33, 46, 93], [39, 12, 46, 73, 80, 100, 27, 83, 91, 10, 83, 98, 33, 10, 37, 94, 32, 85, 60, 57, 58, 15, 35, 57], [54, 25, 72, 86, 7, 69, 14, 21, 21, 90, 85, 58, 70, 12, 48, 77, 42, 62, 93, 36, 62, 4, 48, 95]]",1402,16.47,3.24,"[{""platform_id"": 1, ""percent"": 16.3}, {""platform_id"": 2, ""percent"": 49.9}, {""platform_id"": 3, ""percent"": 33.8}]","[{""stars"": 5, ""percent"": 18.7, ""count"": 1623}, {""stars"": 4, ""percent"": 29.2, ""count"": 2181}, {""stars"": 3, ""percent"": 26.7, ""count"": 1000}, {""stars"": 2, ""percent"": 10.2, ""count"": 1755}, {""stars"": 1, ""percent"": 13.7, ""count"": 715}]","[{""text"": ""Eksik"", ""weight"": 3}, {""text"": ""Tatsız"", ""weight"": 2}, {""text"": ""Geç"", ""weight"": 4}, {""text"": ""Bayat"", ""weight"": 5}, {""text"": ""Lezzetsiz"", ""weight"": 2}, {""text"": ""Yağlı"", ""weight"": 4}]","{""restaurant_courier"": {""fee"": 28, ""avg_cost"": 39.67, ""monthly_revenue"": 5916, ""churn_label"": ""DÜŞÜK""}, ""own_courier"": {""fee"": 0, ""avg_cost"": 25.43, ""monthly_revenue"": 1463859, ""churn_label"": ""DÜŞÜK""}}"
district,34-güngören,Çiğ Köfte,2026-05-01,Getir,2161,73234,37.1,34.6,42.3,37.7,9265.88,367433.25,3626326.41,,,,,,,,,,,,,,,,,,,,
district,34-güngören,Çiğ Köfte,2026-05-01,Yemeksepeti,2674,55565,45.3,29.3,43.5,35.8,9785.61,316200.33,4787675.21,,,,,,,,,,,,,,,,,,,,
district,34-güngören,Çorba,2026-05-01,Uber Eats Trendyol Go,859,67756,41.4,42.6,40.6,29.0,14167.5,192974.39,3794576.53,13.5,8.22,"[{""label"": ""Uzun bekleme"", ""percent"": 17.9, ""color"": ""#EE4444""}, {""label"": ""Yanlış ürün"", ""percent"": 22.3, ""color"": ""#A65EEA""}, {""label"": ""Lezzet"", ""percent"": 5.2, ""color"": ""#22CCEE""}, {""label"": ""Ürün stokta yok"", ""percent"": 22.5, ""color"": ""#66DD22""}, {""label"": ""Diğer"", ""percent"": 8.9, ""color"": ""#F99F1B""}]","[{""label"": ""Eksik Malzeme"", ""percent"": 22.9, ""color"": ""#EE4444""}, {""label"": ""Soğuk Geldi"", ""percent"": 11.7, ""color"": ""#A65EEA""}, {""label"": ""Yanlış Sipariş"", ""percent"": 31.9, ""color"": ""#22CCEE""}, {""label"": ""Ambalaj"", ""percent"": 26.3, ""color"": ""#F99F1B""}]",74.2,4.22,4.82,3.61,165.7,274.79,301417,29,"[[41, 78, 78, 34, 44, 76, 72, 17, 21, 45, 47, 83, 65, 65, 63, 23, 59, 45, 81, 67, 52, 41, 7, 74], [28, 75, 51, 98, 72, 7, 44, 7, 13, 94, 41, 19, 60, 17, 53, 46, 65, 74, 78, 28, 77, 12, 21, 79], [49, 54, 48, 15, 72, 72, 60, 14, 86, 18, 43, 71, 58, 9, 11, 87, 50, 9, 4, 95, 81, 27, 37, 38], [80, 94, 85, 27, 70, 61, 75, 66, 48, 85, 63, 10, 84, 33, 86, 6, 22, 79, 29, 6, 19, 17, 97, 23], [47, 85, 5, 12, 86, 68, 54, 84, 8, 67, 39, 25, 77, 100, 6, 55, 88, 86, 80, 48, 23, 27, 24, 33], [28, 56, 81, 30, 19, 85, 75, 6, 53, 25, 9, 5, 67, 85, 29, 6, 21, 37, 26, 53, 87, 94, 58, 21], [37, 93, 77, 61, 50, 34, 64, 98, 85, 40, 7, 93, 45, 67, 92, 15, 86, 39, 43, 54, 88, 80, 51, 56]]",2531,20.11,3.08,"[{""platform_id"": 1, ""percent"": 32.3}, {""platform_id"": 2, ""percent"": 34.0}, {""platform_id"": 3, ""percent"": 33.8}]","[{""stars"": 5, ""percent"": 15.2, ""count"": 1822}, {""stars"": 4, ""percent"": 19.6, ""count"": 1563}, {""stars"": 3, ""percent"": 18.3, ""count"": 1176}, {""stars"": 2, ""percent"": 24.5, ""count"": 1074}, {""stars"": 1, ""percent"": 12.6, ""count"": 1178}]","[{""text"": ""Lezzetsiz"", ""weight"": 5}, {""text"": ""Az porsiyon"", ""weight"": 2}, {""text"": ""Soğuk"", ""weight"": 3}, {""text"": ""Tatsız"", ""weight"": 5}, {""text"": ""Geç"", ""weight"": 2}, {""text"": ""Eksik"", ""weight"": 3}]","{""restaurant_courier"": {""fee"": 28, ""avg_cost"": 37.6, ""monthly_revenue"": 6411, ""churn_label"": ""ORTA""}, ""own_courier"": {""fee"": 0, ""avg_cost"": 28.24, ""monthly_revenue"": 1110661, ""churn_label"": ""ORTA""}}"
district,34-güngören,Çorba,2026-05-01,Getir,2620,40525,31.0,25.6,38.3,36.5,8014.1,267749.89,7621558.28,,,,,,,,,,,,,,,,,,,,
district,34-güngören,Çorba,2026-05-01,Yemeksepeti,2994,39053,31.1,40.5,38.0,44.3,10710.92,204610.77,7145603.73,,,,,,,,,,,,,,,,,,,,
district,34-güngören,Dondurma,2026-05-01,Uber Eats Trendyol Go,1531,39711,31.1,44.5,33.6,39.9,7709.38,283892.99,4780155.34,20.26,12.49,"[{""label"": ""Uzun bekleme"", ""percent"": 13.0, ""color"": ""#EE4444""}, {""label"": ""Yanlış ürün"", ""percent"": 6.5, ""color"": ""#A65EEA""}, {""label"": ""Lezzet"", ""percent"": 24.9, ""color"": ""#22CCEE""}, {""label"": ""Ürün stokta yok"", ""percent"": 5.8, ""color"": ""#66DD22""}, {""label"": ""Diğer"", ""percent"": 8.5, ""color"": ""#F99F1B""}]","[{""label"": ""Eksik Malzeme"", ""percent"": 15.4, ""color"": ""#EE4444""}, {""label"": ""Soğuk Geldi"", ""percent"": 19.3, ""color"": ""#A65EEA""}, {""label"": ""Yanlış Sipariş"", ""percent"": 42.0, ""color"": ""#22CCEE""}, {""label"": ""Ambalaj"", ""percent"": 10.2, ""color"": ""#F99F1B""}]",81.4,3.86,4.96,3.71,171.02,210.74,1761595,29,"[[61, 33, 98, 66, 22, 79, 44, 38, 85, 48, 89, 84, 91, 4, 34, 75, 7, 12, 57, 21, 46, 75, 48, 18], [49, 8, 90, 20, 92, 93, 85, 4, 42, 47, 6, 88, 27, 75, 16, 43, 30, 47, 33, 12, 21, 63, 80, 37], [91, 91, 90, 91, 33, 32, 100, 66, 83, 46, 28, 14, 96, 96, 16, 18, 22, 34, 88, 49, 77, 7, 39, 25], [55, 49, 27, 62, 37, 23, 74, 59, 90, 52, 27, 89, 48, 18, 92, 10, 71, 50, 67, 32, 71, 28, 74, 95], [90, 48, 48, 41, 47, 14, 37, 84, 100, 59, 9, 81, 84, 14, 78, 33, 45, 16, 14, 65, 89, 42, 48, 49], [44, 100, 91, 32, 92, 62, 93, 8, 57, 21, 64, 27, 73, 17, 57, 62, 29, 35, 60, 36, 53, 16, 21, 15], [89, 44, 64, 51, 58, 96, 96, 99, 25, 58, 36, 16, 26, 100, 58, 7, 69, 36, 71, 19, 69, 87, 60, 54]]",1154,15.28,2.93,"[{""platform_id"": 1, ""percent"": 17.1}, {""platform_id"": 2, ""percent"": 35.0}, {""platform_id"": 3, ""percent"": 47.9}]","[{""stars"": 5, ""percent"": 12.1, ""count"": 2204}, {""stars"": 4, ""percent"": 21.5, ""count"": 841}, {""stars"": 3, ""percent"": 26.9, ""count"": 981}, {""stars"": 2, ""percent"": 28.5, ""count"": 1724}, {""stars"": 1, ""percent"": 11.7, ""count"": 451}]","[{""text"": ""Az porsiyon"", ""weight"": 3}, {""text"": ""Eksik"", ""weight"": 5}, {""text"": ""Bayat"", ""weight"": 5}, {""text"": ""Soğuk"", ""weight"": 5}, {""text"": ""Yağlı"", ""weight"": 2}, {""text"": ""Lezzetsiz"", ""weight"": 2}]","{""restaurant_courier"": {""fee"": 28, ""avg_cost"": 33.81, ""monthly_revenue"": 3818, ""churn_label"": ""YÜKSEK""}, ""own_courier"": {""fee"": 0, ""avg_cost"": 39.28, ""monthly_revenue"": 925772, ""churn_label"": ""ORTA""}}"
district,34-güngören,Dondurma,2026-05-01,Getir,1438,74249,44.4,43.4,35.6,26.0,9522.9,362552.27,3452257.57,,,,,,,,,,,,,,,,,,,,
district,34-güngören,Dondurma,2026-05-01,Yemeksepeti,1695,62612,28.8,27.9,37.2,31.1,7275.58,161549.49,6397609.45,,,,,,,,,,,,,,,,,,,,
district,34-kadıköy,,2026-05-01,Uber Eats Trendyol Go,2764,31514,44.6,29.8,29.9,28.3,7979.93,242771.36,4892983.63,8.7,10.32,"[{""label"": ""Uzun bekleme"", ""percent"": 7.8, ""color"": ""#EE4444""}, {""label"": ""Yanlış ürün"", ""percent"": 13.3, ""color"": ""#A65EEA""}, {""label"": ""Lezzet"", ""percent"": 16.8, ""color"": ""#22CCEE""}, {""label"": ""Ürün stokta yok"", ""percent"": 23.7, ""color"": ""#66DD22""}, {""label"": ""Diğer"", ""percent"": 17.6, ""color"": ""#F99F1B""}]","[{""label"": ""Eksik Malzeme"", ""percent"": 13.9, ""color"": ""#EE4444""}, {""label"": ""Soğuk Geldi"", ""percent"": 11.7, ""color"": ""#A65EEA""}, {""label"": ""Yanlış Sipariş"", ""percent"": 45.5, ""color"": ""#22CCEE""}, {""label"": ""Ambalaj"", ""percent"": 14.1, ""color"": ""#F99F1B""}]",77.5,4.07,4.81,3.07,175.47,261.86,1737966,20,"[[89, 78, 65, 65, 19, 90, 86, 17, 45, 6, 56, 22, 91, 78, 18, 90, 63, 81, 20, 53, 47, 12, 61, 31], [24, 69, 18, 58, 22, 91, 82, 14, 99, 10, 97, 68, 66, 33, 83, 23, 24, 16, 79, 74, 35, 54, 76, 13], [45, 60, 31, 90, 62, 59, 65, 18, 7, 49, 21, 76, 69, 91, 61, 66, 4, 60, 86, 41, 48, 80, 98, 83], [97, 14, 51, 29, 11, 36, 39, 44, 10, 5, 26, 4, 20, 86, 52, 99, 70, 35, 75, 67, 75, 82, 8, 31], [99, 43, 85, 48, 11, 25, 80, 44, 68, 55, 61, 54, 10, 34, 87, 10, 38, 5, 81, 96, 30, 38, 56, 91], [92, 62, 90, 48, 42, 84, 12, 72, 95, 96, 22, 34, 58, 73, 68, 16, 9, 13, 35, 74, 89, 20, 61, 26], [13, 10, 100, 44, 16, 35, 35, 39, 52, 11, 16, 73, 43, 24, 23, 4, 16, 34, 72, 88, 74, 25, 50, 34]]",1211,15.63,2.83,"[{""platform_id"": 1, ""percent"": 21.9}, {""platform_id"": 2, ""percent"": 40.6}, {""platform_id"": 3, ""percent"": 37.5}]","[{""stars"": 5, ""percent"": 32.0, ""count"": 1876}, {""stars"": 4, ""percent"": 20.8, ""count"": 1048}, {""stars"": 3, ""percent"": 25.9, ""count"": 1804}, {""stars"": 2, ""percent"": 18.2, ""count"": 1350}, {""stars"": 1, ""percent"": 21.8, ""count"": 786}]","[{""text"": ""Lezzetsiz"", ""weight"": 4}, {""text"": ""Geç"", ""weight"": 5}, {""text"": ""Yağlı"", ""weight"": 1}, {""text"": ""Az porsiyon"", ""weight"": 4}, {""text"": ""Kötü"", ""weight"": 5}, {""text"": ""Eksik"", ""weight"": 5}]","{""restaurant_courier"": {""fee"": 24, ""avg_cost"": 37.96, ""monthly_revenue"": 6509, ""churn_label"": ""ORTA""}, ""own_courier"": {""fee"": 0, ""avg_cost"": 27.76, ""monthly_revenue"": 744817, ""churn_label"": ""DÜŞÜK""}}"
district,34-kadıköy,,2026-05-01,Getir,1948,28480,27.0,39.0,27.0,26.3,9212.78,152208.75,3570699.51,,,,,,,,,,,,,,,,,,,,
district,34-kadıköy,,2026-05-01,Yemeksepeti,1488,37628,39.0,42.4,25.6,41.4,9864.46,301664.04,3520997.8,,,,,,,,,,,,,,,,,,,,
